1;1097;MEXICO
1;1098;CHILE
1;1099;INDEPENDENCIA AVDA.
1;1100;CHILE
1;1100;INDEPENDENCIA AVDA.
1;1100;MEXICO
1;1101;ESTADOS UNIDOS
1;1102;CALVO CARLOS
1;1103;BETHLEM
1;1103;DE LA FERIA
1;1103;"HUMBERTO I"""
1;1104;ANTARTIDA ARGENTINA AVDA. (ZONA PUERTO)
1;1104;ANTEPUERTO AVDA. (ZONA PUERTO)
1;1104;CASTILLO RAMON S. PRESIDENTE
1;1104;CORBETA URUGUAY
1;1104;DE LOS INMIGRANTES AVDA.
1;1104;EDISON TOMAS A. AVDA. (ZONA PUERTO)
1;1104;FELS PABLO CABO
1;1104;GENDARMERIA NACIONAL
1;1104;LUISONI ARTURO PEDRO MAYOR
1;1104;MARTINEZ ZUVIRIA GUSTAVO DR.
1;1104;PY COMODORO
1;1104;QUARTINO JOSE N. INGENIERO AVDA. (ZONA PUERTO)
1;1104;RAMOS MEJIA JOSE MARIA DR. AVDA.
1;1104;SAN MARTIN
1;1104;ZANNI PEDRO L. COMODORO
1;1106;BOUCHARD
1;1106;MADERO EDUARDO AVDA.
1;1106;ROSALES AVDA.
1;1107;ACHAVAL RODRIGUEZ TRISTAN DR. AVDA.
1;1107;AZOPARDO
1;1107;BALBIN JOSE CELEDONIO (ZONA PUERTO)
1;1107;BARILARI ATILIO SIXTO ALTE. (ZONA PUERTO)
1;1107;BELGRANO AVDA. (ZONA PUERTO)
1;1107;BRASIL (ZONA PUERTO)
1;1107;CALABRIA (ZONA PUERTO)
1;1107;CANGALLO (ZONA PUERTO)
1;1107;CASTRO MANUEL ANTONIO (ZONA PUERTO)
1;1107;CORREA BENITO TENIENTE DE FRAGATA
1;1107;DAVILA ADOLFO (ZONA PUERTO)
1;1107;DE LOS ITALIANOS AVDA. (ZONA PUERTO)
1;1107;ESPAÑA AVDA.
1;1107;HUERGO INGENIERO AVDA.
1;1107;LA RABIDA NORTE AVDA.
1;1107;LA RABIDA SUR AVDA.
1;1107;LAFONE QUEVEDO SAMUEL (ZONA PUERTO)
1;1107;LAVAYSSE BENJAMIN
1;1107;MITRE Y VEDIA BARTOLOME
1;1107;MORENO FRANCISCO P. (ZONA PUERTO)
1;1107;NOEL CARLOS M. INTENDENTE (ZONA PUERTO)
1;1107;RIBAS JOAQUIN ALFEREZ DE FRAGATA (ZONA PUERTO)
1;1107;RIVADAVIA COMODORO
1;1110;SAENZ PEÑA LUIS PTE.
1;1111;AYACUCHO
1;1112;AYACUCHO
1;1112;DEL LIBERTADOR AVDA.
1;1112;FIGUEROA ALCORTA PRESIDENTE AVDA.
1;1112;POSADAS
1;1113;JUNIN
1;1113;ORTIZ ROBERTO M. PRESIDENTE
1;1114;URIBURU JOSE EVARISTO PRESIDENTE
1;1115;AZCUENAGA
1;1115;BARRIENTOS
1;1116;JUNCAL
1;1116;RIOBAMBA
1;1117;BERUTI
1;1117;LARREA
1;1118;PUEYRREDON AVDA.
1;1119;GUIDO
1;1119;PUEYRREDON AVDA.
1;1120;CORDOBA AVDA.
1;1121;MANSILLA LUCIO NORBERTO GRAL.
1;1121;PARAGUAY
1;1122;ALVEAR MARCELO T. DE
1;1123;SANTA FE AVDA.
1;1124;ARENALES
1;1125;FRENCH
1;1125;JUNCAL
1;1125;PEÑA
1;1126;PACHECO DE MELO JOSE ANDRES
1;1126;PEÑA
1;1127;LAS HERAS GENERAL AVDA.
1;1128;AZCUENAGA
1;1128;CANTILO
1;1128;LOPEZ VICENTE
1;1129;ALVEAR AVDA.
1;1129;QUINTANA PRESIDENTE AVDA.
1;1129;SCHIAFFINO EDUARDO
1;1130;15 DE NOVIEMBRE DE 1889
1;1130;ECHAGUE PEDRO
1;1130;RONDEAU
1;1133;ENTRE RIOS AVDA.
1;1134;ANTEQUERA
1;1134;ENTRE RIOS AVDA.
1;1134;FILIBERTO
1;1134;MOMPOX
1;1134;SOLIS
1;1135;CEVALLOS VIRREY
1;1135;SAENZ PEÑA LUIS PTE.
1;1135;SANTA TERESA
